,id,enabled,channels,name,address,postcode,country_id,country_name,country_iso,latitude,longitude,phone,email,url,opening_times,images,tags
308,16398,True,[1],Denver Mattress Co.,"IL-91, Peoria, Peoria County",61615,226,United States,US,40.7806592,-89.6686748,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
309,16403,True,[1],Denver Mattress Co.,"7602 S Padre Island Dr, Corpus Christi, Nueces County",78412,226,United States,US,27.6906429,-97.3330061,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
310,16408,True,[1],Denver Mattress Co.,"445 Circle Front Dr, Evansville, Vanderburgh County",47715,226,United States,US,37.9812497,-87.4561853,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
311,16413,True,[1],Denver Mattress Co.,"6037 Peach St, Erie, Erie County",16509,226,United States,US,42.0628495,-80.0927759,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
312,16418,True,[1],Denver Mattress Co.,"1737 Dell Range Blvd, Cheyenne, Laramie County",82009,226,United States,US,41.1598995,-104.7986979,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
313,16423,True,[1],Denver Mattress Co.,"39th Ave S, Grand Forks, Grand Forks County",58201,226,United States,US,47.8841005,-97.0856369,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
314,16429,True,[1],Denver Mattress Co.,"1001 S Redondo Center Dr, Yuma, Yuma County",85365,226,United States,US,32.7093704,-114.6124236,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
315,16434,True,[1],Denver Mattress Co.,"200 Amity Rd, Conway, Faulkner County",72032,226,United States,US,35.0795183,-92.4121485,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
316,16486,True,[1],Denver Mattress Co.,"801 Frontage Rd,Unit C Suite DM, Fort Collins, Larimer County",80525,226,United States,US,40.5778038,-105.0021463,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
317,16500,True,[1],Denver Mattress Co.,"1220 E Mall Dr, Holland, Lucas County",43528,226,United States,US,41.6189706,-83.696539,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
318,16364,True,[1],Denver Mattress Co.,"1243 S Colorado Blvd, Denver, Denver County",80246,226,United States,US,39.693997,-104.941065,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
319,16369,True,[1],Denver Mattress Co.,"3550 NM-528, Albuquerque, Bernalillo County",87114,226,United States,US,35.204698,-106.6516737,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
320,16374,True,[1],Denver Mattress Co.,"4331 Integrity Center Point,Rd, Colorado Springs, El Paso County",80917,226,United States,US,38.8942839,-104.7208546,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
321,16377,True,[1],Denver Mattress Co.,"4298 S Parker Rd,Suite DM, Aurora, Arapahoe County",80014,226,United States,US,39.6389372,-104.8270589,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
322,16380,True,[1],Denver Mattress Co.,"7520 N Division St, Spokane, Spokane County",99208,226,United States,US,47.7265028,-117.408863,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
323,16385,True,[1],Denver Mattress Co.,"5000 N 27th St, Lincoln, Lancaster County",68521,226,United States,US,40.8611602,-96.6806335,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
324,16390,True,[1],Denver Mattress Co.,"555 S Hoover Rd, Wichita, Sedgwick County",67209,226,United States,US,37.6754641,-97.4089026,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
325,16395,True,[1],Denver Mattress Co.,"4425 E S U.S Hwy 31, Clarksville, Clark County",47129,226,United States,US,38.3274733,-85.7527886,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
326,16400,True,[1],Denver Mattress Co.,"1802 Lake Ridgeway Rd, Columbia, Boone County",65202,226,United States,US,38.9696187,-92.2936689,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
327,16405,True,[1],Denver Mattress Co.,"960 N Telshor Blvd, Las Cruces, DoÃÂ±a Ana County",88011,226,United States,US,32.3328192,-106.7576514,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
328,16410,True,[1],Denver Mattress Co.,"2620 S. 25th Road, Idaho Falls, Bonneville County",83404,226,United States,US,43.47426,-111.984963,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
329,16415,True,[1],Denver Mattress Co.,"415 S Roosevelt Ave, Burlington, Des Moines County",52601,226,United States,US,40.8058891,-91.1425094,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
330,16419,True,[1],Denver Mattress Co.,"1807 S 1st St, Yakima, Yakima County",98903,226,United States,US,46.5770683,-120.4906692,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
331,16422,True,[1],Denver Mattress Co.,"3150 N Fwy Rd, Pueblo, Pueblo County",81008,226,United States,US,38.3029334,-104.6115556,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
332,16426,True,[1],Denver Mattress Co.,"2711 N Prospect Ave, Champaign, Champaign County",61822,226,United States,US,40.1483859,-88.2587419,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
333,16441,True,[1],Denver Mattress Co.,"1100 Rd Runner Dr, Helena, Lewis and Clark County",59602,226,United States,US,46.618412,-112.0220565,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
334,16492,True,[1],Denver Mattress Co.,"3411 N Reserve St, Missoula, Missoula County",59801,226,United States,US,46.8972381,-114.0414419,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
335,16496,True,[1],Denver Mattress Co.,"4340 E 2nd St, Casper, Natrona County",82609,226,United States,US,42.8497238,-106.2675781,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
336,16501,True,[1],Denver Mattress Co.,"4601 Elmore Avenue, Davenport, Scott County",52807,226,United States,US,41.568555,-90.523921,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
337,16509,True,[1],Denver Mattress Co.,"5811 W Creek Blvd, Fort Wayne, Allen County",46818,226,United States,US,41.1304673,-85.1728585,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
338,16519,True,[1],Denver Mattress Co.,"5740 N Broadway, Denver, Adams County",80216,226,United States,US,39.7995109,-104.9870071,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
339,16524,True,[1],Denver Mattress Co.,"8215 Ikea Blvd, Charlotte, Mecklenburg County",28262,226,United States,US,35.2944321,-80.7613756,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
340,16527,True,[1],Denver Mattress Co.,"3230 Menaul Blvd NE, Albuquerque, Bernalillo County",87107,226,United States,US,35.1086257,-106.6075794,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
341,16391,True,[1],Denver Mattress Co.,"2413 N Greenwich Rd,115, Wichita, Sedgwick County",67226,226,United States,US,37.7269659,-97.2087512,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
342,16396,True,[1],Denver Mattress Co.,"5021 W Loop 289 Acc Rd, Lubbock, Lubbock County",79414,226,United States,US,33.5471389,-101.9349481,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
343,16401,True,[1],Denver Mattress Co.,"1427 Avenida de Las Americas, Santa Fe, Santa Fe County",87507,226,United States,US,35.6480412,-106.0026522,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
344,16406,True,[1],Denver Mattress Co.,"4206 Centerplace Dr,718, Greeley, Weld County",80634,226,United States,US,40.3941818,-104.7459756,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
345,16411,True,[1],Denver Mattress Co.,"140 N Marketplace Blvd, Lansing, Eaton County",48917,226,United States,US,42.7352808,-84.6696519,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
346,16416,True,[1],Denver Mattress Co.,"924 Eglin St, Rapid City, Pennington County",57701,226,United States,US,44.1031992,-103.1962053,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
347,16421,True,[1],Denver Mattress Co.,"13410 E Indiana Ave, Spokane Valley, Spokane County",99216,226,United States,US,47.6750543,-117.2238385,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
348,16427,True,[1],Denver Mattress Co.,"2820 Richard Joseph Blvd, Joplin, Newton County",64804,226,United States,US,37.0449591,-94.4820683,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
349,16432,True,[1],Denver Mattress Co.,"1100 Brookside Ln, Bismarck, Burleigh County",58503,226,United States,US,46.864543,-100.7739651,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
350,16437,True,[1],Denver Mattress Co.,"7531 Mall Rd, Florence, Boone County",41042,226,United States,US,39.0030302,-84.6531925,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
351,16488,True,[1],Denver Mattress Co.,"8108 S Frontage Rd, Billings, Yellowstone County",59106,226,United States,US,45.7233924,-108.6195144,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
352,16498,True,[1],Denver Mattress Co.,"152 Bullock St, Pocatello, Bannock County",83202,226,United States,US,42.911539,-112.464726,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
353,16503,True,[1],Denver Mattress Co.,"1750 S Sheridan Rd, Tulsa, Tulsa County",74112,226,United States,US,36.1365434,-95.9061397,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
354,16513,True,[1],Denver Mattress Co.,"112 Foy Fitch Ln, Johnson City, Washington County",37615,226,United States,US,36.4088251,-82.4781525,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
355,16534,True,[1],Denver Mattress Co.,"1501 Market Pl Dr, Great Falls, Cascade County",59404,226,United States,US,47.4831503,-111.3399859,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
356,16544,True,[1],Denver Mattress Co.,"107 N Cole Rd, Boise, Ada County",83704,226,United States,US,43.6058884,-116.2753726,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
357,16548,True,[1],Denver Mattress Co.,"Grape Rd, Mishawaka, St Joseph County",46545,226,United States,US,41.6968434,-86.1883667,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
358,16559,True,[1],Denver Mattress Co.,"5000 N 27th St, Lincoln, Lancaster County",68521,226,United States,US,40.8611602,-96.6806335,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
359,16564,True,[1],Denver Mattress Co.,"4116 Conestoga Dr, Springfield, Sangamon County",62711,226,United States,US,39.7399024,-89.7019119,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
360,16575,True,[1],Denver Mattress Co.,"235 Sunland Dr, St. George, Washington County",84790,226,United States,US,37.0876159,-113.5778579,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
361,16579,True,[1],Denver Mattress Co.,"4425 E S U.S Hwy 31, Clarksville, Clark County",47129,226,United States,US,38.3274733,-85.7527886,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
362,16585,True,[1],Denver Mattress Co.,"IL-91, Peoria, Peoria County",61615,226,United States,US,40.7806592,-89.6686748,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
363,16590,True,[1],Denver Mattress Co.,"7602 S Padre Island Dr, Corpus Christi, Nueces County",78412,226,United States,US,27.6906429,-97.3330061,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
364,16595,True,[1],Denver Mattress Co.,"445 Circle Front Dr, Evansville, Vanderburgh County",47715,226,United States,US,37.9812497,-87.4561853,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
365,16600,True,[1],Denver Mattress Co.,"6037 Peach St, Erie, Erie County",16509,226,United States,US,42.0628495,-80.0927759,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
366,16404,True,[1],Denver Mattress Co.,"1509 Sagamore Pkwy S, Lafayette, Tippecanoe County",47905,226,United States,US,40.4015605,-86.856382,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
367,16409,True,[1],Denver Mattress Co.,"957 North Ave, Grand Junction, Mesa County",81501,226,United States,US,39.0770954,-108.5566129,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
368,16414,True,[1],Denver Mattress Co.,"6000 Franklin Ave, Waco, McLennan County",76710,226,United States,US,31.5122163,-97.1857778,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
369,16420,True,[1],Denver Mattress Co.,"4000 S Thompson St, Springdale, Washington County",72762,226,United States,US,36.148693,-94.1448188,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
370,16425,True,[1],Denver Mattress Co.,"4524 W Houston Harte Expy, San Angelo, Tom Green County",76901,226,United States,US,31.4410733,-100.501403,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
371,16435,True,[1],Denver Mattress Co.,"537 Springmart Blvd, Brownsville, Cameron County",78521,226,United States,US,25.9643294,-97.5095803,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
372,16440,True,[1],Denver Mattress Co.,"6934 S Westnedge Ave, Portage, Kalamazoo County",49002,226,United States,US,42.2161991,-85.5901153,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
373,16507,True,[1],Denver Mattress Co.,"725 Oakbrook Dr, Marion, Linn County",52302,226,United States,US,42.0163979,-91.6013516,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
374,16428,True,[1],Denver Mattress Co.,"3850 38th Ave, Moline, Rock Island County",61265,226,United States,US,41.4722198,-90.4828125,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
375,16433,True,[1],Denver Mattress Co.,"2201 N Hwy 75, Sherman, Grayson County",75090,226,United States,US,33.6588058,-96.6103832,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
376,16438,True,[1],Denver Mattress Co.,"2039 Walker Lake Rd, Mansfield, Richland County",44903,226,United States,US,40.7860502,-82.5874481,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
377,16484,True,[1],Denver Mattress Co.,"1950 S White Mountain Rd, Show Low, Navajo County",85901,226,United States,US,34.231603,-110.027307,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
378,16490,True,[1],Denver Mattress Co.,"1480 N Colorado Ave, Appleton, Outagamie County",54913,226,United States,US,44.2754146,-88.4687009,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
379,16495,True,[1],Denver Mattress Co.,"9012 Research Blvd, Austin, Travis County",78758,226,United States,US,30.3706932,-97.7257766,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
380,16505,True,[1],Denver Mattress Co.,"2594 S Oneida St, Green Bay, Brown County",54304,226,United States,US,44.480509,-88.072462,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
381,16515,True,[1],Denver Mattress Co.,"3440 E I-25 Frontage Rd, Frederick, Weld County",80516,226,United States,US,40.0529993,-104.9785887,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
382,16530,True,[1],Denver Mattress Co.,"3550 NM-528, Albuquerque, Bernalillo County",87114,226,United States,US,35.204698,-106.6516737,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
383,16536,True,[1],Denver Mattress Co.,"4331 Integrity Center Point,Rd, Colorado Springs, El Paso County",80917,226,United States,US,38.8942839,-104.7208546,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
384,16546,True,[1],Denver Mattress Co.,"849 N Summit Blvd, Frisco, Summit County",80443,226,United States,US,39.5869031,-106.094045,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
385,16511,True,[1],Denver Mattress Co.,"2929 S SW Loop 323, Tyler, Smith County",75701,226,United States,US,32.3165779,-95.3431854,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
386,16522,True,[1],Denver Mattress Co.,"10800 E 45th Ave, Denver, Denver County",80239,226,United States,US,39.7776921,-104.8610154,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
387,16526,True,[1],Denver Mattress Co.,"6608 Ingram Rd, San Antonio, Bexar County",78238,226,United States,US,29.4645701,-98.6233027,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
388,16538,True,[1],Denver Mattress Co.,"8405 Madison Blvd, Madison, Madison County",35758,226,United States,US,34.6833829,-86.7324705,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
389,16542,True,[1],Denver Mattress Co.,"4298 S Parker Rd,Suite DM, Aurora, Arapahoe County",80014,226,United States,US,39.6389372,-104.8270589,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
390,16552,True,[1],Denver Mattress Co.,"10301 W 6th Ave,Suite DM, Lakewood, Jefferson County",80215,226,United States,US,39.7261313,-105.1130968,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
391,16557,True,[1],Denver Mattress Co.,"825 W Central Texas Expy, Harker Heights, Bell County",76548,226,United States,US,31.0758143,-97.6835542,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
392,16567,True,[1],Denver Mattress Co.,"Landers Rd,Suite DM, North Little Rock, Pulaski County",72117,226,United States,US,34.785688,-92.2263055,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
393,16573,True,[1],Denver Mattress Co.,"10240 West 29th St N,112, Wichita, Sedgwick County",67205,226,United States,US,37.7378182,-97.4613052,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
394,16583,True,[1],Denver Mattress Co.,"48 Ken Pratt Blvd,Suite 100, Longmont, Boulder County",80501,226,United States,US,40.153038,-105.0950012,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
395,16593,True,[1],Denver Mattress Co.,"4206 Centerplace Dr,718, Greeley, Weld County",80634,226,United States,US,40.3941818,-104.7459756,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
396,16598,True,[1],Denver Mattress Co.,"140 N Marketplace Blvd, Lansing, Eaton County",48917,226,United States,US,42.7352808,-84.6696519,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
397,16602,True,[1],Denver Mattress Co.,"6000 Franklin Ave, Waco, McLennan County",76710,226,United States,US,31.5122163,-97.1857778,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
398,16612,True,[1],Denver Mattress Co.,"1807 S 1st St, Yakima, Yakima County",98903,226,United States,US,46.5770683,-120.4906692,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
399,16633,True,[1],Denver Mattress Co.,"1100 Brookside Ln, Bismarck, Burleigh County",58503,226,United States,US,46.864543,-100.7739651,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
400,16643,True,[1],Denver Mattress Co.,"2039 Walker Lake Rd, Mansfield, Richland County",44903,226,United States,US,40.7860502,-82.5874481,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
401,16653,True,[1],Denver Mattress Co.,"3717 Call Field Rd, Wichita Falls, Wichita County",76308,226,United States,US,33.8704723,-98.5382859,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
402,16678,True,[1],Denver Mattress Co.,"15380 I-35 North, Selma, Bexar County",78154,226,United States,US,29.5786862,-98.3145546,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
403,16517,True,[1],Denver Mattress Co.,"461 W Honey Creek Pkwy, Terre Haute, Vigo County",47802,226,United States,US,39.4316147,-87.4247775,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
404,16521,True,[1],Denver Mattress Co.,"1243 S Colorado Blvd, Denver, Denver County",80246,226,United States,US,39.693997,-104.941065,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
405,16532,True,[1],Denver Mattress Co.,"6320 Corporate Centre Cir,suite d, Colorado Springs, El Paso County",80919,226,United States,US,38.9219673,-104.8177754,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
406,16543,True,[1],Denver Mattress Co.,"1204 W Expy 83, Pharr, Hidalgo County",78577,226,United States,US,26.2045927,-98.1978341,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
407,16549,True,[1],Denver Mattress Co.,"7520 N Division St, Spokane, Spokane County",99208,226,United States,US,47.7265028,-117.408863,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
408,16553,True,[1],Denver Mattress Co.,"1945 28th St, Boulder, Boulder County",80301,226,United States,US,40.020729,-105.2588958,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
409,16570,True,[1],Denver Mattress Co.,"555 S Hoover Rd, Wichita, Sedgwick County",67209,226,United States,US,37.6754641,-97.4089026,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
410,16580,True,[1],Denver Mattress Co.,"3216 S Glen Ave,Unit B, Glenwood Springs, Garfield County",81601,226,United States,US,39.5188281,-107.3176852,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
411,16584,True,[1],Denver Mattress Co.,"54 W Ikea Way, Draper, Salt Lake County",84020,226,United States,US,40.5121304,-111.892444,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
412,16589,True,[1],Denver Mattress Co.,"2700 Loop 250 Frontage Rd, Midland, Midland County",79705,226,United States,US,32.0369909,-102.1202571,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
413,16594,True,[1],Denver Mattress Co.,"I-40, Amarillo, Potter County",79106,226,United States,US,35.1879397,-101.9257584,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
414,16599,True,[1],Denver Mattress Co.,"7420 W Bonnie Ave, Kennewick, Benton County",99336,226,United States,US,46.2317934,-119.220708,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
415,16604,True,[1],Denver Mattress Co.,"415 S Roosevelt Ave, Burlington, Des Moines County",52601,226,United States,US,40.8058891,-91.1425094,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
416,16610,True,[1],Denver Mattress Co.,"1737 Dell Range Blvd, Cheyenne, Laramie County",82009,226,United States,US,41.1598995,-104.7986979,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
417,16620,True,[1],Denver Mattress Co.,"39th Ave S, Grand Forks, Grand Forks County",58201,226,United States,US,47.8841005,-97.0856369,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
418,16625,True,[1],Denver Mattress Co.,"2711 N Prospect Ave, Champaign, Champaign County",61822,226,United States,US,40.1483859,-88.2587419,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
419,16629,True,[1],Denver Mattress Co.,"3850 38th Ave, Moline, Rock Island County",61265,226,United States,US,41.4722198,-90.4828125,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
420,16639,True,[1],Denver Mattress Co.,"537 Springmart Blvd, Brownsville, Cameron County",78521,226,United States,US,25.9643294,-97.5095803,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
421,16650,True,[1],Denver Mattress Co.,"1204 W Expy 83, Pharr, Hidalgo County",78577,226,United States,US,26.2045927,-98.1978341,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
422,16659,True,[1],Denver Mattress Co.,"1001 Greenbriar Dr, Normal, McLean County",61761,226,United States,US,40.5275995,-88.9507382,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
423,16666,True,[1],Denver Mattress Co.,"4141 Mirage Ridge,Rd, Waterloo, Black Hawk County",50701,226,United States,US,42.45465,-92.3543735,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
424,16682,True,[1],Denver Mattress Co.,"1500 E Whitestone Blvd, Cedar Park, Williamson County",78613,226,United States,US,30.5270481,-97.8077545,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
425,16540,True,[1],Denver Mattress Co.,"4722 E Washington Ave, Madison, Dane County",53704,226,United States,US,43.1321379,-89.3035887,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
426,16550,True,[1],Denver Mattress Co.,"11835 Gateway Blvd W, El Paso, El Paso County",79936,226,United States,US,31.7270704,-106.31016,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
427,16560,True,[1],Denver Mattress Co.,"271 N Earl Rudder Fwy, Bryan, Brazos County",77802,226,United States,US,30.6516857,-96.3201828,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
428,16563,True,[1],Denver Mattress Co.,"1001 Greenbriar Dr, Normal, McLean County",61761,226,United States,US,40.5275995,-88.9507382,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
429,16568,True,[1],Denver Mattress Co.,"2109 Storage St, Chattanooga, Hamilton County",37421,226,United States,US,35.0453109,-85.1886734,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
430,16572,True,[1],Denver Mattress Co.,"2413 N Greenwich Rd,115, Wichita, Sedgwick County",67226,226,United States,US,37.7269659,-97.2087512,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
431,16577,True,[1],Denver Mattress Co.,"3540 Commercial St SE, Salem, Marion County",97302,226,United States,US,44.9037094,-123.0400009,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
432,16581,True,[1],Denver Mattress Co.,"5021 W Loop 289 Acc Rd, Lubbock, Lubbock County",79414,226,United States,US,33.5471389,-101.9349481,,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
